Time,Severity of Accident,Number of Accidents,Month,Year
19:00,ΕΛΑΦΡΑ,73,October,2021
19:00,ΝΕΚΡΟΙ,2,November,2021
19:00,ΒΑΡΙΑ,3,November,2021
19:00,ΕΛΑΦΡΑ,68,November,2021
19:00,ΝΕΚΡΟΙ,4,December,2021
19:00,ΒΑΡΙΑ,4,December,2021
19:00,ΕΛΑΦΡΑ,41,December,2021
20:00,ΝΕΚΡΟΙ,1,January,2021
20:00,ΒΑΡΙΑ,1,January,2021
20:00,ΕΛΑΦΡΑ,42,January,2021
20:00,ΝΕΚΡΟΙ,3,February,2021
20:00,ΒΑΡΙΑ,2,February,2021
20:00,ΕΛΑΦΡΑ,30,February,2021
20:00,ΝΕΚΡΟΙ,3,March,2021
20:00,ΒΑΡΙΑ,4,March,2021
20:00,ΕΛΑΦΡΑ,44,March,2021
20:00,ΝΕΚΡΟΙ,2,April,2021
20:00,ΒΑΡΙΑ,1,April,2021
20:00,ΕΛΑΦΡΑ,48,April,2021
20:00,ΝΕΚΡΟΙ,2,May,2021
20:00,ΒΑΡΙΑ,4,May,2021
20:00,ΕΛΑΦΡΑ,47,May,2021
20:00,ΝΕΚΡΟΙ,4,June,2021
20:00,ΒΑΡΙΑ,3,June,2021
20:00,ΕΛΑΦΡΑ,43,June,2021
20:00,ΝΕΚΡΟΙ,8,July,2021
20:00,ΒΑΡΙΑ,2,July,2021
20:00,ΕΛΑΦΡΑ,73,July,2021
20:00,ΝΕΚΡΟΙ,2,August,2021
20:00,ΒΑΡΙΑ,1,August,2021
20:00,ΕΛΑΦΡΑ,52,August,2021
20:00,ΝΕΚΡΟΙ,9,September,2021
20:00,ΒΑΡΙΑ,2,September,2021
20:00,ΕΛΑΦΡΑ,57,September,2021
20:00,ΝΕΚΡΟΙ,1,October,2021
20:00,ΒΑΡΙΑ,8,October,2021
20:00,ΕΛΑΦΡΑ,70,October,2021
20:00,ΝΕΚΡΟΙ,4,November,2021
20:00,ΒΑΡΙΑ,0,November,2021
20:00,ΕΛΑΦΡΑ,41,November,2021
20:00,ΝΕΚΡΟΙ,2,December,2021
20:00,ΒΑΡΙΑ,1,December,2021
20:00,ΕΛΑΦΡΑ,45,December,2021
21:00,ΝΕΚΡΟΙ,5,January,2021
21:00,ΒΑΡΙΑ,2,January,2021
21:00,ΕΛΑΦΡΑ,32,January,2021
21:00,ΝΕΚΡΟΙ,1,February,2021
21:00,ΒΑΡΙΑ,2,February,2021
21:00,ΕΛΑΦΡΑ,39,February,2021
21:00,ΝΕΚΡΟΙ,2,March,2021
21:00,ΒΑΡΙΑ,2,March,2021
21:00,ΕΛΑΦΡΑ,41,March,2021
21:00,ΝΕΚΡΟΙ,2,April,2021
21:00,ΒΑΡΙΑ,4,April,2021
21:00,ΕΛΑΦΡΑ,39,April,2021
21:00,ΝΕΚΡΟΙ,4,May,2021
21:00,ΒΑΡΙΑ,2,May,2021
21:00,ΕΛΑΦΡΑ,46,May,2021
21:00,ΝΕΚΡΟΙ,1,June,2021
21:00,ΒΑΡΙΑ,5,June,2021
21:00,ΕΛΑΦΡΑ,47,June,2021
21:00,ΝΕΚΡΟΙ,3,July,2021
21:00,ΒΑΡΙΑ,6,July,2021
21:00,ΕΛΑΦΡΑ,66,July,2021
21:00,ΝΕΚΡΟΙ,4,August,2021
21:00,ΒΑΡΙΑ,6,August,2021
21:00,ΕΛΑΦΡΑ,37,August,2021
21:00,ΝΕΚΡΟΙ,3,September,2021
21:00,ΒΑΡΙΑ,3,September,2021
21:00,ΕΛΑΦΡΑ,40,September,2021
21:00,ΝΕΚΡΟΙ,3,October,2021
21:00,ΒΑΡΙΑ,1,October,2021
21:00,ΕΛΑΦΡΑ,42,October,2021
21:00,ΝΕΚΡΟΙ,2,November,2021
21:00,ΒΑΡΙΑ,2,November,2021
21:00,ΕΛΑΦΡΑ,51,November,2021
21:00,ΝΕΚΡΟΙ,3,December,2021
21:00,ΒΑΡΙΑ,3,December,2021
21:00,ΕΛΑΦΡΑ,57,December,2021
22:00,ΝΕΚΡΟΙ,1,January,2021
22:00,ΒΑΡΙΑ,2,January,2021
22:00,ΕΛΑΦΡΑ,22,January,2021
22:00,ΝΕΚΡΟΙ,1,February,2021
22:00,ΒΑΡΙΑ,0,February,2021
22:00,ΕΛΑΦΡΑ,12,February,2021
22:00,ΝΕΚΡΟΙ,3,March,2021
22:00,ΒΑΡΙΑ,0,March,2021
22:00,ΕΛΑΦΡΑ,17,March,2021
22:00,ΝΕΚΡΟΙ,3,April,2021
22:00,ΒΑΡΙΑ,5,April,2021
22:00,ΕΛΑΦΡΑ,31,April,2021
22:00,ΝΕΚΡΟΙ,5,May,2021
22:00,ΒΑΡΙΑ,2,May,2021
22:00,ΕΛΑΦΡΑ,60,May,2021
22:00,ΝΕΚΡΟΙ,2,June,2021
22:00,ΒΑΡΙΑ,1,June,2021
22:00,ΕΛΑΦΡΑ,65,June,2021
22:00,ΝΕΚΡΟΙ,4,July,2021
22:00,ΒΑΡΙΑ,11,July,2021
22:00,ΕΛΑΦΡΑ,71,July,2021
22:00,ΝΕΚΡΟΙ,3,August,2021
22:00,ΒΑΡΙΑ,5,August,2021
22:00,ΕΛΑΦΡΑ,59,August,2021
22:00,ΝΕΚΡΟΙ,4,September,2021
22:00,ΒΑΡΙΑ,2,September,2021
22:00,ΕΛΑΦΡΑ,56,September,2021
22:00,ΝΕΚΡΟΙ,2,October,2021
22:00,ΒΑΡΙΑ,0,October,2021
22:00,ΕΛΑΦΡΑ,45,October,2021
22:00,ΝΕΚΡΟΙ,2,November,2021
22:00,ΒΑΡΙΑ,0,November,2021
22:00,ΕΛΑΦΡΑ,34,November,2021
22:00,ΝΕΚΡΟΙ,1,December,2021
22:00,ΒΑΡΙΑ,1,December,2021
22:00,ΕΛΑΦΡΑ,17,December,2021
23:00,ΝΕΚΡΟΙ,1,January,2021
23:00,ΒΑΡΙΑ,2,January,2021
23:00,ΕΛΑΦΡΑ,11,January,2021
23:00,ΝΕΚΡΟΙ,4,February,2021
23:00,ΒΑΡΙΑ,0,February,2021
23:00,ΕΛΑΦΡΑ,13,February,2021
23:00,ΝΕΚΡΟΙ,1,March,2021
23:00,ΒΑΡΙΑ,5,March,2021
23:00,ΕΛΑΦΡΑ,20,March,2021
23:00,ΝΕΚΡΟΙ,0,April,2021
23:00,ΒΑΡΙΑ,1,April,2021
23:00,ΕΛΑΦΡΑ,31,April,2021
23:00,ΝΕΚΡΟΙ,1,May,2021
23:00,ΒΑΡΙΑ,1,May,2021
23:00,ΕΛΑΦΡΑ,45,May,2021
23:00,ΝΕΚΡΟΙ,1,June,2021
23:00,ΒΑΡΙΑ,1,June,2021
23:00,ΕΛΑΦΡΑ,35,June,2021
23:00,ΝΕΚΡΟΙ,0,July,2021
23:00,ΒΑΡΙΑ,0,July,2021
23:00,ΕΛΑΦΡΑ,37,July,2021
23:00,ΝΕΚΡΟΙ,1,August,2021
23:00,ΒΑΡΙΑ,1,August,2021
23:00,ΕΛΑΦΡΑ,48,August,2021
23:00,ΝΕΚΡΟΙ,1,September,2021
23:00,ΒΑΡΙΑ,2,September,2021
23:00,ΕΛΑΦΡΑ,35,September,2021
23:00,ΝΕΚΡΟΙ,4,October,2021
23:00,ΒΑΡΙΑ,4,October,2021
23:00,ΕΛΑΦΡΑ,48,October,2021
23:00,ΝΕΚΡΟΙ,3,November,2021
23:00,ΒΑΡΙΑ,1,November,2021
23:00,ΕΛΑΦΡΑ,36,November,2021
23:00,ΝΕΚΡΟΙ,1,December,2021
23:00,ΒΑΡΙΑ,1,December,2021
23:00,ΕΛΑΦΡΑ,45,December,2021
00:00,ΝΕΚΡΟΙ,3,January,2022
00:00,ΒΑΡΙΑ,1,January,2022
00:00,ΕΛΑΦΡΑ,21,January,2022
00:00,ΝΕΚΡΟΙ,1,February,2022
00:00,ΒΑΡΙΑ,2,February,2022
00:00,ΕΛΑΦΡΑ,24,February,2022
00:00,ΝΕΚΡΟΙ,2,March,2022
00:00,ΒΑΡΙΑ,0,March,2022
00:00,ΕΛΑΦΡΑ,16,March,2022
00:00,ΝΕΚΡΟΙ,2,April,2022
00:00,ΒΑΡΙΑ,2,April,2022
00:00,ΕΛΑΦΡΑ,30,April,2022
00:00,ΝΕΚΡΟΙ,1,May,2022
00:00,ΒΑΡΙΑ,1,May,2022
00:00,ΕΛΑΦΡΑ,25,May,2022
00:00,ΝΕΚΡΟΙ,2,June,2022
00:00,ΒΑΡΙΑ,3,June,2022
00:00,ΕΛΑΦΡΑ,29,June,2022
00:00,ΝΕΚΡΟΙ,6,July,2022
00:00,ΒΑΡΙΑ,2,July,2022
00:00,ΕΛΑΦΡΑ,33,July,2022
00:00,ΝΕΚΡΟΙ,0,August,2022
00:00,ΒΑΡΙΑ,4,August,2022
00:00,ΕΛΑΦΡΑ,20,August,2022
00:00,ΝΕΚΡΟΙ,2,September,2022
00:00,ΒΑΡΙΑ,2,September,2022
00:00,ΕΛΑΦΡΑ,31,September,2022
00:00,ΝΕΚΡΟΙ,2,October,2022
00:00,ΒΑΡΙΑ,5,October,2022
00:00,ΕΛΑΦΡΑ,28,October,2022
00:00,ΝΕΚΡΟΙ,0,November,2022
00:00,ΒΑΡΙΑ,2,November,2022
00:00,ΕΛΑΦΡΑ,33,November,2022
00:00,ΝΕΚΡΟΙ,3,December,2022
00:00,ΒΑΡΙΑ,2,December,2022
00:00,ΕΛΑΦΡΑ,16,December,2022
01:00,ΝΕΚΡΟΙ,2,January,2022
01:00,ΒΑΡΙΑ,3,January,2022
01:00,ΕΛΑΦΡΑ,11,January,2022
01:00,ΝΕΚΡΟΙ,0,February,2022
01:00,ΒΑΡΙΑ,1,February,2022
01:00,ΕΛΑΦΡΑ,11,February,2022
01:00,ΝΕΚΡΟΙ,2,March,2022
01:00,ΒΑΡΙΑ,0,March,2022
01:00,ΕΛΑΦΡΑ,8,March,2022
01:00,ΝΕΚΡΟΙ,1,April,2022
01:00,ΒΑΡΙΑ,1,April,2022
01:00,ΕΛΑΦΡΑ,16,April,2022
01:00,ΝΕΚΡΟΙ,1,May,2022
01:00,ΒΑΡΙΑ,1,May,2022
01:00,ΕΛΑΦΡΑ,13,May,2022
01:00,ΝΕΚΡΟΙ,1,June,2022
01:00,ΒΑΡΙΑ,2,June,2022
01:00,ΕΛΑΦΡΑ,33,June,2022
01:00,ΝΕΚΡΟΙ,1,July,2022
01:00,ΒΑΡΙΑ,2,July,2022
01:00,ΕΛΑΦΡΑ,26,July,2022
01:00,ΝΕΚΡΟΙ,1,August,2022
01:00,ΒΑΡΙΑ,2,August,2022
01:00,ΕΛΑΦΡΑ,17,August,2022
01:00,ΝΕΚΡΟΙ,3,September,2022
01:00,ΒΑΡΙΑ,3,September,2022
01:00,ΕΛΑΦΡΑ,21,September,2022
01:00,ΝΕΚΡΟΙ,1,October,2022
01:00,ΒΑΡΙΑ,1,October,2022
01:00,ΕΛΑΦΡΑ,12,October,2022
01:00,ΝΕΚΡΟΙ,1,November,2022
01:00,ΒΑΡΙΑ,1,November,2022
01:00,ΕΛΑΦΡΑ,17,November,2022
01:00,ΝΕΚΡΟΙ,0,December,2022
01:00,ΒΑΡΙΑ,1,December,2022
01:00,ΕΛΑΦΡΑ,20,December,2022
02:00,ΝΕΚΡΟΙ,3,January,2022
02:00,ΒΑΡΙΑ,2,January,2022
02:00,ΕΛΑΦΡΑ,14,January,2022
02:00,ΝΕΚΡΟΙ,1,February,2022
02:00,ΒΑΡΙΑ,2,February,2022
02:00,ΕΛΑΦΡΑ,14,February,2022
02:00,ΝΕΚΡΟΙ,0,March,2022
02:00,ΒΑΡΙΑ,1,March,2022
02:00,ΕΛΑΦΡΑ,6,March,2022
02:00,ΝΕΚΡΟΙ,3,April,2022
02:00,ΒΑΡΙΑ,4,April,2022
02:00,ΕΛΑΦΡΑ,25,April,2022
02:00,ΝΕΚΡΟΙ,3,May,2022
02:00,ΒΑΡΙΑ,0,May,2022
02:00,ΕΛΑΦΡΑ,11,May,2022
02:00,ΝΕΚΡΟΙ,2,June,2022
02:00,ΒΑΡΙΑ,3,June,2022
02:00,ΕΛΑΦΡΑ,17,June,2022
02:00,ΝΕΚΡΟΙ,2,July,2022
02:00,ΒΑΡΙΑ,2,July,2022
02:00,ΕΛΑΦΡΑ,24,July,2022
02:00,ΝΕΚΡΟΙ,3,August,2022
02:00,ΒΑΡΙΑ,0,August,2022
02:00,ΕΛΑΦΡΑ,26,August,2022
02:00,ΝΕΚΡΟΙ,3,September,2022
02:00,ΒΑΡΙΑ,3,September,2022
02:00,ΕΛΑΦΡΑ,28,September,2022
02:00,ΝΕΚΡΟΙ,1,October,2022
02:00,ΒΑΡΙΑ,2,October,2022
02:00,ΕΛΑΦΡΑ,19,October,2022
02:00,ΝΕΚΡΟΙ,0,November,2022
02:00,ΒΑΡΙΑ,1,November,2022
02:00,ΕΛΑΦΡΑ,11,November,2022
02:00,ΝΕΚΡΟΙ,1,December,2022
02:00,ΒΑΡΙΑ,2,December,2022
02:00,ΕΛΑΦΡΑ,22,December,2022
03:00,ΝΕΚΡΟΙ,1,January,2022
03:00,ΒΑΡΙΑ,3,January,2022
03:00,ΕΛΑΦΡΑ,10,January,2022
03:00,ΝΕΚΡΟΙ,0,February,2022
03:00,ΒΑΡΙΑ,3,February,2022
03:00,ΕΛΑΦΡΑ,9,February,2022
03:00,ΝΕΚΡΟΙ,1,March,2022
03:00,ΒΑΡΙΑ,2,March,2022
03:00,ΕΛΑΦΡΑ,16,March,2022
03:00,ΝΕΚΡΟΙ,0,April,2022
03:00,ΒΑΡΙΑ,2,April,2022
03:00,ΕΛΑΦΡΑ,19,April,2022
03:00,ΝΕΚΡΟΙ,0,May,2022
03:00,ΒΑΡΙΑ,1,May,2022
03:00,ΕΛΑΦΡΑ,12,May,2022
03:00,ΝΕΚΡΟΙ,3,June,2022
03:00,ΒΑΡΙΑ,1,June,2022
03:00,ΕΛΑΦΡΑ,18,June,2022
03:00,ΝΕΚΡΟΙ,4,July,2022
03:00,ΒΑΡΙΑ,6,July,2022
03:00,ΕΛΑΦΡΑ,20,July,2022
03:00,ΝΕΚΡΟΙ,1,August,2022
03:00,ΒΑΡΙΑ,2,August,2022
03:00,ΕΛΑΦΡΑ,9,August,2022
03:00,ΝΕΚΡΟΙ,3,September,2022
03:00,ΒΑΡΙΑ,1,September,2022
03:00,ΕΛΑΦΡΑ,11,September,2022
03:00,ΝΕΚΡΟΙ,0,October,2022
03:00,ΒΑΡΙΑ,1,October,2022
03:00,ΕΛΑΦΡΑ,18,October,2022
03:00,ΝΕΚΡΟΙ,0,November,2022
03:00,ΒΑΡΙΑ,0,November,2022
03:00,ΕΛΑΦΡΑ,6,November,2022
03:00,ΝΕΚΡΟΙ,1,December,2022
03:00,ΒΑΡΙΑ,3,December,2022
03:00,ΕΛΑΦΡΑ,17,December,2022
04:00,ΝΕΚΡΟΙ,4,January,2022
04:00,ΒΑΡΙΑ,4,January,2022
04:00,ΕΛΑΦΡΑ,1,January,2022
04:00,ΝΕΚΡΟΙ,1,February,2022
04:00,ΒΑΡΙΑ,1,February,2022
04:00,ΕΛΑΦΡΑ,11,February,2022
04:00,ΝΕΚΡΟΙ,1,March,2022
04:00,ΒΑΡΙΑ,2,March,2022
04:00,ΕΛΑΦΡΑ,8,March,2022
04:00,ΝΕΚΡΟΙ,2,April,2022
04:00,ΒΑΡΙΑ,1,April,2022
04:00,ΕΛΑΦΡΑ,7,April,2022
04:00,ΝΕΚΡΟΙ,0,May,2022
04:00,ΒΑΡΙΑ,2,May,2022
04:00,ΕΛΑΦΡΑ,8,May,2022
04:00,ΝΕΚΡΟΙ,3,June,2022
04:00,ΒΑΡΙΑ,4,June,2022
04:00,ΕΛΑΦΡΑ,10,June,2022
04:00,ΝΕΚΡΟΙ,0,July,2022
04:00,ΒΑΡΙΑ,2,July,2022
04:00,ΕΛΑΦΡΑ,9,July,2022
04:00,ΝΕΚΡΟΙ,3,August,2022
04:00,ΒΑΡΙΑ,5,August,2022
04:00,ΕΛΑΦΡΑ,20,August,2022
04:00,ΝΕΚΡΟΙ,1,September,2022
04:00,ΒΑΡΙΑ,2,September,2022
04:00,ΕΛΑΦΡΑ,14,September,2022
04:00,ΝΕΚΡΟΙ,1,October,2022
04:00,ΒΑΡΙΑ,1,October,2022
04:00,ΕΛΑΦΡΑ,15,October,2022
04:00,ΝΕΚΡΟΙ,1,November,2022
04:00,ΒΑΡΙΑ,1,November,2022
04:00,ΕΛΑΦΡΑ,11,November,2022
04:00,ΝΕΚΡΟΙ,2,December,2022
04:00,ΒΑΡΙΑ,5,December,2022
04:00,ΕΛΑΦΡΑ,15,December,2022
05:00,ΝΕΚΡΟΙ,0,January,2022
05:00,ΒΑΡΙΑ,1,January,2022
05:00,ΕΛΑΦΡΑ,6,January,2022
05:00,ΝΕΚΡΟΙ,1,February,2022
05:00,ΒΑΡΙΑ,0,February,2022
05:00,ΕΛΑΦΡΑ,16,February,2022
05:00,ΝΕΚΡΟΙ,1,March,2022
05:00,ΒΑΡΙΑ,0,March,2022
05:00,ΕΛΑΦΡΑ,9,March,2022
05:00,ΝΕΚΡΟΙ,0,April,2022
05:00,ΒΑΡΙΑ,2,April,2022
05:00,ΕΛΑΦΡΑ,4,April,2022
05:00,ΝΕΚΡΟΙ,1,May,2022
05:00,ΒΑΡΙΑ,6,May,2022
05:00,ΕΛΑΦΡΑ,19,May,2022
05:00,ΝΕΚΡΟΙ,2,June,2022
05:00,ΒΑΡΙΑ,2,June,2022
05:00,ΕΛΑΦΡΑ,10,June,2022
05:00,ΝΕΚΡΟΙ,4,July,2022
05:00,ΒΑΡΙΑ,5,July,2022
05:00,ΕΛΑΦΡΑ,15,July,2022
05:00,ΝΕΚΡΟΙ,0,August,2022
05:00,ΒΑΡΙΑ,4,August,2022
05:00,ΕΛΑΦΡΑ,13,August,2022
05:00,ΝΕΚΡΟΙ,1,September,2022
05:00,ΒΑΡΙΑ,1,September,2022
05:00,ΕΛΑΦΡΑ,16,September,2022
05:00,ΝΕΚΡΟΙ,1,October,2022
05:00,ΒΑΡΙΑ,3,October,2022
05:00,ΕΛΑΦΡΑ,14,October,2022
05:00,ΝΕΚΡΟΙ,3,November,2022
05:00,ΒΑΡΙΑ,0,November,2022
05:00,ΕΛΑΦΡΑ,14,November,2022
05:00,ΝΕΚΡΟΙ,2,December,2022
05:00,ΒΑΡΙΑ,3,December,2022
05:00,ΕΛΑΦΡΑ,17,December,2022
06:00,ΝΕΚΡΟΙ,0,January,2022
06:00,ΒΑΡΙΑ,1,January,2022
06:00,ΕΛΑΦΡΑ,14,January,2022
06:00,ΝΕΚΡΟΙ,2,February,2022
06:00,ΒΑΡΙΑ,0,February,2022
06:00,ΕΛΑΦΡΑ,18,February,2022
06:00,ΝΕΚΡΟΙ,2,March,2022
06:00,ΒΑΡΙΑ,1,March,2022
06:00,ΕΛΑΦΡΑ,12,March,2022
06:00,ΝΕΚΡΟΙ,6,April,2022
06:00,ΒΑΡΙΑ,3,April,2022
06:00,ΕΛΑΦΡΑ,16,April,2022
06:00,ΝΕΚΡΟΙ,4,May,2022
06:00,ΒΑΡΙΑ,1,May,2022
06:00,ΕΛΑΦΡΑ,20,May,2022
06:00,ΝΕΚΡΟΙ,4,June,2022
06:00,ΒΑΡΙΑ,2,June,2022
06:00,ΕΛΑΦΡΑ,26,June,2022
06:00,ΝΕΚΡΟΙ,2,July,2022
06:00,ΒΑΡΙΑ,3,July,2022
06:00,ΕΛΑΦΡΑ,20,July,2022
06:00,ΝΕΚΡΟΙ,6,August,2022
06:00,ΒΑΡΙΑ,1,August,2022
06:00,ΕΛΑΦΡΑ,30,August,2022
06:00,ΝΕΚΡΟΙ,1,September,2022
06:00,ΒΑΡΙΑ,1,September,2022
06:00,ΕΛΑΦΡΑ,16,September,2022
06:00,ΝΕΚΡΟΙ,2,October,2022
06:00,ΒΑΡΙΑ,2,October,2022
06:00,ΕΛΑΦΡΑ,21,October,2022
06:00,ΝΕΚΡΟΙ,4,November,2022
06:00,ΒΑΡΙΑ,1,November,2022
06:00,ΕΛΑΦΡΑ,15,November,2022
06:00,ΝΕΚΡΟΙ,2,December,2022
06:00,ΒΑΡΙΑ,4,December,2022
06:00,ΕΛΑΦΡΑ,11,December,2022
07:00,ΝΕΚΡΟΙ,0,January,2022
07:00,ΒΑΡΙΑ,0,January,2022
07:00,ΕΛΑΦΡΑ,19,January,2022
07:00,ΝΕΚΡΟΙ,0,February,2022
07:00,ΒΑΡΙΑ,1,February,2022
07:00,ΕΛΑΦΡΑ,29,February,2022
07:00,ΝΕΚΡΟΙ,2,March,2022
07:00,ΒΑΡΙΑ,2,March,2022
07:00,ΕΛΑΦΡΑ,11,March,2022
07:00,ΝΕΚΡΟΙ,1,April,2022
07:00,ΒΑΡΙΑ,4,April,2022
07:00,ΕΛΑΦΡΑ,29,April,2022
07:00,ΝΕΚΡΟΙ,1,May,2022
07:00,ΒΑΡΙΑ,1,May,2022
07:00,ΕΛΑΦΡΑ,18,May,2022
07:00,ΝΕΚΡΟΙ,2,June,2022
07:00,ΒΑΡΙΑ,3,June,2022
07:00,ΕΛΑΦΡΑ,26,June,2022
07:00,ΝΕΚΡΟΙ,3,July,2022
07:00,ΒΑΡΙΑ,0,July,2022
07:00,ΕΛΑΦΡΑ,27,July,2022
07:00,ΝΕΚΡΟΙ,4,August,2022
07:00,ΒΑΡΙΑ,2,August,2022
07:00,ΕΛΑΦΡΑ,16,August,2022
07:00,ΝΕΚΡΟΙ,3,September,2022
07:00,ΒΑΡΙΑ,1,September,2022
07:00,ΕΛΑΦΡΑ,17,September,2022
07:00,ΝΕΚΡΟΙ,4,October,2022
07:00,ΒΑΡΙΑ,3,October,2022
07:00,ΕΛΑΦΡΑ,30,October,2022
07:00,ΝΕΚΡΟΙ,2,November,2022
07:00,ΒΑΡΙΑ,1,November,2022
07:00,ΕΛΑΦΡΑ,19,November,2022
07:00,ΝΕΚΡΟΙ,1,December,2022
07:00,ΒΑΡΙΑ,0,December,2022
07:00,ΕΛΑΦΡΑ,16,December,2022
08:00,ΝΕΚΡΟΙ,0,January,2022
08:00,ΒΑΡΙΑ,1,January,2022
08:00,ΕΛΑΦΡΑ,28,January,2022
08:00,ΝΕΚΡΟΙ,1,February,2022
08:00,ΒΑΡΙΑ,1,February,2022
08:00,ΕΛΑΦΡΑ,37,February,2022
08:00,ΝΕΚΡΟΙ,2,March,2022
08:00,ΒΑΡΙΑ,0,March,2022
08:00,ΕΛΑΦΡΑ,38,March,2022
08:00,ΝΕΚΡΟΙ,0,April,2022
08:00,ΒΑΡΙΑ,2,April,2022
08:00,ΕΛΑΦΡΑ,26,April,2022
08:00,ΝΕΚΡΟΙ,2,May,2022
08:00,ΒΑΡΙΑ,1,May,2022
08:00,ΕΛΑΦΡΑ,75,May,2022
08:00,ΝΕΚΡΟΙ,1,June,2022
08:00,ΒΑΡΙΑ,2,June,2022
08:00,ΕΛΑΦΡΑ,53,June,2022
08:00,ΝΕΚΡΟΙ,3,July,2022
08:00,ΒΑΡΙΑ,3,July,2022
08:00,ΕΛΑΦΡΑ,42,July,2022
08:00,ΝΕΚΡΟΙ,0,August,2022
08:00,ΒΑΡΙΑ,1,August,2022
08:00,ΕΛΑΦΡΑ,27,August,2022
08:00,ΝΕΚΡΟΙ,1,September,2022
08:00,ΒΑΡΙΑ,2,September,2022
08:00,ΕΛΑΦΡΑ,48,September,2022
08:00,ΝΕΚΡΟΙ,2,October,2022
08:00,ΒΑΡΙΑ,2,October,2022
08:00,ΕΛΑΦΡΑ,45,October,2022
08:00,ΝΕΚΡΟΙ,3,November,2022
08:00,ΒΑΡΙΑ,1,November,2022
08:00,ΕΛΑΦΡΑ,61,November,2022
08:00,ΝΕΚΡΟΙ,0,December,2022
08:00,ΒΑΡΙΑ,4,December,2022
08:00,ΕΛΑΦΡΑ,37,December,2022
09:00,ΝΕΚΡΟΙ,1,January,2022
09:00,ΒΑΡΙΑ,1,January,2022
09:00,ΕΛΑΦΡΑ,31,January,2022
09:00,ΝΕΚΡΟΙ,1,February,2022
09:00,ΒΑΡΙΑ,0,February,2022
09:00,ΕΛΑΦΡΑ,31,February,2022
09:00,ΝΕΚΡΟΙ,1,March,2022
09:00,ΒΑΡΙΑ,1,March,2022
09:00,ΕΛΑΦΡΑ,40,March,2022
09:00,ΝΕΚΡΟΙ,1,April,2022
09:00,ΒΑΡΙΑ,2,April,2022
09:00,ΕΛΑΦΡΑ,46,April,2022
09:00,ΝΕΚΡΟΙ,2,May,2022
09:00,ΒΑΡΙΑ,1,May,2022
09:00,ΕΛΑΦΡΑ,45,May,2022
09:00,ΝΕΚΡΟΙ,1,June,2022
09:00,ΒΑΡΙΑ,6,June,2022
09:00,ΕΛΑΦΡΑ,48,June,2022
09:00,ΝΕΚΡΟΙ,1,July,2022
09:00,ΒΑΡΙΑ,1,July,2022
09:00,ΕΛΑΦΡΑ,47,July,2022
09:00,ΝΕΚΡΟΙ,1,August,2022
09:00,ΒΑΡΙΑ,4,August,2022
09:00,ΕΛΑΦΡΑ,36,August,2022
09:00,ΝΕΚΡΟΙ,0,September,2022
09:00,ΒΑΡΙΑ,3,September,2022
09:00,ΕΛΑΦΡΑ,69,September,2022
09:00,ΝΕΚΡΟΙ,9,October,2022
09:00,ΒΑΡΙΑ,0,October,2022
09:00,ΕΛΑΦΡΑ,41,October,2022
09:00,ΝΕΚΡΟΙ,0,November,2022
09:00,ΒΑΡΙΑ,2,November,2022
09:00,ΕΛΑΦΡΑ,46,November,2022
09:00,ΝΕΚΡΟΙ,3,December,2022
09:00,ΒΑΡΙΑ,3,December,2022
09:00,ΕΛΑΦΡΑ,38,December,2022
10:00,ΝΕΚΡΟΙ,0,January,2022
10:00,ΒΑΡΙΑ,2,January,2022
10:00,ΕΛΑΦΡΑ,27,January,2022
10:00,ΝΕΚΡΟΙ,0,February,2022
10:00,ΒΑΡΙΑ,0,February,2022
10:00,ΕΛΑΦΡΑ,37,February,2022
10:00,ΝΕΚΡΟΙ,1,March,2022
10:00,ΒΑΡΙΑ,2,March,2022
10:00,ΕΛΑΦΡΑ,48,March,2022
10:00,ΝΕΚΡΟΙ,1,April,2022
10:00,ΒΑΡΙΑ,3,April,2022
10:00,ΕΛΑΦΡΑ,46,April,2022
10:00,ΝΕΚΡΟΙ,4,May,2022
10:00,ΒΑΡΙΑ,3,May,2022
10:00,ΕΛΑΦΡΑ,45,May,2022
10:00,ΝΕΚΡΟΙ,7,June,2022
10:00,ΒΑΡΙΑ,2,June,2022
10:00,ΕΛΑΦΡΑ,60,June,2022
10:00,ΝΕΚΡΟΙ,5,July,2022
10:00,ΒΑΡΙΑ,0,July,2022
10:00,ΕΛΑΦΡΑ,44,July,2022
10:00,ΝΕΚΡΟΙ,2,August,2022
10:00,ΒΑΡΙΑ,5,August,2022
10:00,ΕΛΑΦΡΑ,38,August,2022
10:00,ΝΕΚΡΟΙ,10,September,2022
10:00,ΒΑΡΙΑ,4,September,2022
10:00,ΕΛΑΦΡΑ,54,September,2022
10:00,ΝΕΚΡΟΙ,4,October,2022
10:00,ΒΑΡΙΑ,10,October,2022
10:00,ΕΛΑΦΡΑ,73,October,2022
10:00,ΝΕΚΡΟΙ,0,November,2022
10:00,ΒΑΡΙΑ,2,November,2022
10:00,ΕΛΑΦΡΑ,44,November,2022
10:00,ΝΕΚΡΟΙ,1,December,2022
10:00,ΒΑΡΙΑ,5,December,2022
10:00,ΕΛΑΦΡΑ,35,December,2022
11:00,ΝΕΚΡΟΙ,4,January,2022
11:00,ΒΑΡΙΑ,1,January,2022
11:00,ΕΛΑΦΡΑ,27,January,2022
11:00,ΝΕΚΡΟΙ,0,February,2022
